scrutin_id,fecha,fecha_iso,sort,amendement_num,sous_amendement_num,es_sous_amendement,es_suppression,es_redaction_globale,es_identiques,demandeur,article_ref,ley_tipo,ley_titulo_corto,dossier_ref,titulo_scrutin
3817,2021-06-11,2021-06-11,rejeté,379,,0,0,0,0,Mme Pires Beaune,premier,projet de loi,de finances rectificative pour 2021,,l'amendement n° 379 de Mme Pires Beaune à l'article premier du projet de loi de finances rectificative pour 2021 (première lecture).
3823,2021-06-17,2021-06-17,adopté,,,0,0,0,0,,,proposition de loi,portant diverses mesures de justice sociale (vote unique),,"l'article 3, à l'exclusion de tout amendement, de la proposition de loi portant diverses mesures de justice sociale (vote unique) (deuxième lecture)."
3824,2021-06-17,2021-06-17,rejeté,,,0,0,1,1,M. Favennec-Bécot et l'amendement identique suivant,3 bis,proposition de loi,portant diverses mesures de justice sociale,,l'amendement de rédaction globale n° 2 de M. Favennec-Bécot et l'amendement identique suivant à l'article 3 bis de la proposition de loi portant diverses mesures de justice sociale(deuxième lecture).
3826,2021-06-17,2021-06-17,adopté,,,0,0,1,1,Gouvernement et les amendements identiques suivants,premier,proposition de loi,visant à assurer la revalorisation des pensions de retraites agricoles les plus faibles,,l'amendement de rédaction globale n° 5 du Gouvernement et les amendements identiques suivants à l'article premier de la proposition de loi visant à assurer la revalorisation des pensions de retraites agricoles les plus faibles (première lecture).
3829,2021-06-17,2021-06-17,rejeté,9,,0,0,0,0,,,proposition de loi,"relative à la mise en place des plans de prévention des risques technologiques pour les installations abritant en permanence des ouvrages d'infrastructures de stationnement, chargement ou déchargement de matières dangereuses",,"l'amendement n° 9 de M. Lecoq après l'article unique de la proposition de loi relative à la mise en place des plans de prévention des risques technologiques pour les installations abritant en permanence des ouvrages d'infrastructures de stationnement, chargement ou déchargement de matières dangereuses (première lecture)."
3830,2021-06-17,2021-06-17,rejeté,10,,0,0,0,0,,,proposition de loi,"relative à la mise en place des plans de prévention des risques technologiques pour les installations abritant en permanence des ouvrages d'infrastructures de stationnement, chargement ou déchargement de matières dangereuses",,"l'amendement n° 10 de M. Lecoq après l'article unique de la proposition de loi relative à la mise en place des plans de prévention des risques technologiques pour les installations abritant en permanence des ouvrages d'infrastructures de stationnement, chargement ou déchargement de matières dangereuses (première lecture)."
3831,2021-06-17,2021-06-17,rejeté,11,,0,0,0,0,,,proposition de loi,"relative à la mise en place des plans de prévention des risques technologiques pour les installations abritant en permanence des ouvrages d'infrastructures de stationnement, chargement ou déchargement de matières dangereuses",,"l'amendement n° 11 de M. Lecoq après l'article unique de la proposition de loi relative à la mise en place des plans de prévention des risques technologiques pour les installations abritant en permanence des ouvrages d'infrastructures de stationnement, chargement ou déchargement de matières dangereuses (première lecture)."
3833,2021-06-17,2021-06-17,rejeté,8,,0,0,0,0,M. Brotherson,2,proposition de loi,visant à la prise en charge et à la réparation des conséquences des essais nucléaires français,,l'amendement n° 8 de M. Brotherson à l'article 2 de la proposition de loi visant à la prise en charge et à la réparation des conséquences des essais nucléaires français (première lecture).
3834,2021-06-17,2021-06-17,rejeté,9,,0,0,0,0,M. Brotherson,2,proposition de loi,visant à la prise en charge et à la réparation des conséquences des essais nucléaires français,,l'amendement n° 9 de M. Brotherson à l'article 2 de la proposition de loi visant à la prise en charge et à la réparation des conséquences des essais nucléaires français (première lecture).
3836,2021-06-21,2021-06-21,rejeté,48,48,1,0,0,0,"M. Aubert à l'amendement n° 1 de la commission des lois constitutionnelles, de la législation et de l'administration générale de la République",unique,projet de loi,constitutionnelle complétant l'article 1er de la Constitution et relatif à la préservation de l'environnement,,"le sous-amendement n° 48 de M. Aubert à l'amendement n° 1 de la commission des lois constitutionnelles, de la législation et de l'administration générale de la République à l'article unique du projet de loi constitutionnelle complétant l'article 1er de la Constitution et relatif à la préservation de l'environnement (deuxième lecture)."
3839,2021-06-23,2021-06-23,rejeté,,,0,0,1,0,M. Gaultier,9 quater,projet de loi,relatif à la régulation et à la protection de l'accès aux œuvres culturelles à l'ère numérique,,l'amendement de rédaction globale n° 74 de M. Gaultier à l'article 9 quater du projet de loi relatif à la régulation et à la protection de l'accès aux œuvres culturelles à l'ère numérique (première lecture).
3840,2021-06-23,2021-06-23,rejeté,,,0,0,1,0,M. Gaultier,9 quater,projet de loi,relatif à la régulation et à la protection de l'accès aux œuvres culturelles à l'ère numérique,,l'amendement de rédaction globale n° 73 de M. Gaultier à l'article 9 quater du projet de loi relatif à la régulation et à la protection de l'accès aux œuvres culturelles à l'ère numérique (première lecture).
3842,2021-06-24,2021-06-24,adopté,236,,0,0,0,1,M. Benoit et l'amendement identique suivant,premier,proposition de loi,visant à protéger la rémunération des agriculteurs,,l'amendement n° 236 de M. Benoit et l'amendement identique suivant à l'article premier de la proposition de loi visant à protéger la rémunération des agriculteurs (première lecture).
3843,2021-06-24,2021-06-24,adopté,495,495,1,0,0,0,Mme Beaudouin-Hubiere à l'amendement n° 372 de M. Besson-Moreau,premier,proposition de loi,visant à protéger la rémunération des agriculteurs,,le sous-amendement n° 495 de Mme Beaudouin-Hubiere à l'amendement n° 372 de M. Besson-Moreau à l'article premier de la proposition de loi visant à protéger la rémunération des agriculteurs (première lecture).
3844,2021-06-24,2021-06-24,adopté,372,,0,0,0,0,M. Besson-Moreau,premier,proposition de loi,visant à protéger la rémunération des agriculteurs,,l'amendement n° 372 de M. Besson-Moreau à l'article premier de la proposition de loi visant à protéger la rémunération des agriculteurs (première lecture).
3846,2021-06-24,2021-06-24,adopté,202,,0,0,0,1,,,proposition de loi,visant à protéger la rémunération des agriculteurs,,l'amendement n° 202 de Mme Beaudouin-Hubiere et les amendements identiques suivants après l'article premier de la proposition de loi visant à protéger la rémunération des agriculteurs (première lecture).
3848,2021-06-24,2021-06-24,adopté,9,,0,0,0,1,,,proposition de loi,visant à protéger la rémunération des agriculteurs,,l'amendement n° 9 de M. Dive et les amendements identiques suivants après l'article 2 de la proposition de loi visant à protéger la rémunération des agriculteurs (première lecture).
3849,2021-06-24,2021-06-24,adopté,219,,0,0,0,1,,,proposition de loi,visant à protéger la rémunération des agriculteurs,,l'amendement n° 219 de M. Potier et les amendements identiques suivants après l'article 2 de la proposition de loi visant à protéger la rémunération des agriculteurs (première lecture).
3850,2021-06-24,2021-06-24,adopté,215,,0,0,0,1,,,proposition de loi,visant à protéger la rémunération des agriculteurs,,l'amendement n° 215 de M. Travert et les amendements identiques suivants après l'article 2 de la proposition de loi visant à protéger la rémunération des agriculteurs (première lecture).
3851,2021-06-24,2021-06-24,adopté,212,,0,0,0,0,,,proposition de loi,visant à protéger la rémunération des agriculteurs,,l'amendement n° 212 de Mme Bergé après l'article 2 de la proposition de loi visant à protéger la rémunération des agriculteurs (première lecture).
3856,2021-06-29,2021-06-29,rejeté,265,,0,0,0,1,Mme Genevard et les amendements identiques suivants,1er bis AA,projet de loi,confortant le respect des principes de la République,,l'amendement n° 265 de Mme Genevard et les amendements identiques suivants à l'article 1er bis AA du projet de loi confortant le respect des principes de la République (nouvelle lecture).
3857,2021-06-29,2021-06-29,rejeté,266,,0,0,0,1,Mme Genevard et les amendements identiques suivants,1er bis AB,projet de loi,confortant le respect des principes de la République,,l'amendement n° 266 de Mme Genevard et les amendements identiques suivants à l'article 1er bis AB du projet de loi confortant le respect des principes de la République (nouvelle lecture).
3858,2021-06-29,2021-06-29,rejeté,572,,0,0,0,0,M. Ravier,2 ter,projet de loi,confortant le respect des principes de la République,,l'amendement n° 572 de M. Ravier à l'article 2 ter du projet de loi confortant le respect des principes de la République (nouvelle lecture).
3859,2021-06-29,2021-06-29,rejeté,407,,0,0,0,1,M. Ciotti et les amendements identiques suivants,2 ter,projet de loi,confortant le respect des principes de la République,,l'amendement n° 407 de M. Ciotti et les amendements identiques suivants à l'article 2 ter du projet de loi confortant le respect des principes de la République (nouvelle lecture).
3860,2021-06-29,2021-06-29,rejeté,224,,0,0,0,1,Mme Lorho et les amendements identiques suivants,2 quater,projet de loi,confortant le respect des principes de la République,,l'amendement n° 224 de Mme Lorho et les amendements identiques suivants à l'article 2 quater du projet de loi confortant le respect des principes de la République (nouvelle lecture).
3861,2021-06-29,2021-06-29,rejeté,408,,0,0,0,1,Mme Genevard et les amendements identiques suivants,2 quater,projet de loi,confortant le respect des principes de la République,,l'amendement n° 408 de Mme Genevard et les amendements identiques suivants à l'article 2 quater du projet de loi confortant le respect des principes de la République (nouvelle lecture).
3862,2021-06-30,2021-06-30,rejeté,21,,0,1,0,1,M. Breton et les amendements identiques suivants,6,projet de loi,confortant le respect des principes de la République,,l'amendement de suppression n° 21 de M. Breton et les amendements identiques suivants à l'article 6 du projet de loi confortant le respect des principes de la République (nouvelle lecture).
3863,2021-06-30,2021-06-30,rejeté,411,,0,0,0,1,Mme Genevard et les amendements identiques suivants,8,projet de loi,confortant le respect des principes de la République,,l'amendement n° 411 de Mme Genevard et les amendements identiques suivants à l'article 8 du projet de loi confortant le respect des principes de la République (nouvelle lecture).
3864,2021-06-30,2021-06-30,rejeté,275,,0,0,0,1,Mme Genevard et les amendements identiques suivants,15 bis,projet de loi,confortant le respect des principes de la République,,l'amendement n° 275 de Mme Genevard et les amendements identiques suivants à l'article 15 bis du projet de loi confortant le respect des principes de la République (nouvelle lecture).
3865,2021-06-30,2021-06-30,rejeté,100,,0,1,0,1,M. Descoeur et les amendements identiques suivants,21,projet de loi,confortant le respect des principes de la République,,l'amendement de suppression n° 100 de M. Descoeur et les amendements identiques suivants à l'article 21 du projet de loi confortant le respect des principes de la République (nouvelle lecture).
3868,2021-07-06,2021-07-06,rejeté,4,,0,0,0,1,Mme Jourdan et l'amendement identique suivant,41,projet de loi,"portant diverses dispositions d'adaptation au droit de l'Union européenne dans le domaine des transports, de l'environnement, de l'économie et des finances",,"l'amendement n° 4 de Mme Jourdan et l'amendement identique suivant à l'article 41 du projet de loi portant diverses dispositions d'adaptation au droit de l'Union européenne dans le domaine des transports, de l'environnement, de l'économie et des finances (première lecture)."
387,2018-02-07,2018-02-07,rejeté,19,,0,0,0,0,,,projet de loi,relatif à la protection des données personnelles,,l'amendement n° 19 de Mme Karamanli après l'article 14 A du projet de loi relatif à la protection des données personnelles (première lecture).
3870,2021-07-06,2021-07-06,adopté,625,,0,0,0,1,Mme Pételle et les amendements identiques suivants,premier,projet de loi,relatif à la protection des enfants,,l'amendement n° 625 de Mme Pételle et les amendements identiques suivants à l'article premier du projet de loi relatif à la protection des enfants (première lecture).
3871,2021-07-07,2021-07-07,rejeté,34,,0,0,0,1,M. Chiche et les amendements identiques suivants,2,projet de loi,relatif à la protection des enfants,,l'amendement n° 34 de M. Chiche et les amendements identiques suivants à l'article 2 du projet de loi relatif à la protection des enfants (première lecture).
3872,2021-07-07,2021-07-07,adopté,668,,0,0,0,0,,,projet de loi,relatif à la protection des enfants,,l'amendement n° 668 du Gouvernement après l'article 2 du projet de loi relatif à la protection des enfants (première lecture).
3873,2021-07-07,2021-07-07,rejeté,296,,0,0,0,0,Mme Faucillon,3,projet de loi,relatif à la protection des enfants,,l'amendement n° 296 de Mme Faucillon à l'article 3 du projet de loi relatif à la protection des enfants (première lecture).
